distance_to_merchant,hour_of_day,is_weekend,budget_utilization,merchant_regret_rate,dwell_time,purchase_occurred
456,6,0,0.4287594606911125,0.16258634221942958,206,0
489,10,0,0.15322482171175078,0.8558507311578804,569,0
185,9,1,0.6191787038038556,0.9013951015493796,330,0
435,14,0,0.6313051523048129,0.11282541129669654,225,0
465,8,0,0.4001353604156572,0.5222648012349439,513,0
117,7,0,0.7598551346524818,0.3822787405301524,498,0
452,12,0,0.7643199682462511,0.35032073891441473,75,0
79,12,1,0.9575666205549112,0.5119620761300695,506,0
8,4,0,0.46618927215282113,0.26913605455975986,52,0
304,11,1,0.9865605579671255,0.41043698497755243,403,0
272,21,0,0.9363892638051995,0.7025424353831558,567,1
304,12,1,0.6265215575263179,0.8410982536830145,368,0
155,7,1,0.08818593933350893,0.8729655672115969,413,0
77,16,1,0.4518679126216857,0.9740211672400242,586,0
387,18,0,0.27033794880234274,0.7126662610777321,28,0
355,21,1,0.9258684172263203,0.25876881909087535,368,0
463,5,1,0.6581364683712915,0.43427470639979415,128,0
18,19,0,0.08523577442996522,0.7744892023427832,284,1
157,4,1,0.658458055268162,0.636677227052676,161,0
154,2,1,0.5367096457836563,0.5683812987091802,130,0
444,9,1,0.84106091623703,0.6866104082189305,480,0
33,14,1,0.42750506193217863,0.5689168357159379,554,0
474,11,1,0.5225165290264406,0.7212785702212728,299,0
185,21,1,0.8874757891626446,0.07383699792218756,587,0
12,16,1,0.7300931075049998,0.6593181475072429,535,0
135,18,0,0.12502508420916247,0.7043917783493672,119,0
388,16,0,0.1182896189151823,0.6345911917683579,207,0
442,15,1,0.6220131058029205,0.9283021960966513,526,0
400,16,0,0.7263608689919457,0.9317331637377837,419,0
87,3,0,0.6670709417386773,0.48196296793625104,69,0
482,15,1,0.3327498497974264,0.6800533471565078,424,0
431,9,1,0.6663024351042943,0.49357365901999295,75,0
237,14,0,0.713429519996566,0.2090968161378255,32,0
412,17,0,0.7533530424752372,0.10424620131235152,334,0
110,2,1,0.455737994082265,0.2519422451711304,278,0
282,17,0,0.0056145486715359905,0.07298953154259258,594,0
486,22,0,0.969079071203684,0.3010356232873552,474,0
335,10,0,0.4056128401106823,0.9568711542009211,444,0
11,14,0,0.5298563115494573,0.6409330434673265,135,0
55,18,0,0.17053439437720386,0.5409504162670921,179,0
403,22,0,0.27884029098952934,0.21569688759879224,152,0
63,0,0,0.24076659115669807,0.6049926743798195,421,0
168,19,1,0.2936646675548571,0.32787606216067444,33,0
142,10,1,0.19590188915379325,0.42511756043106397,22,0
142,23,1,0.019743573008870197,0.5473775607685625,286,0
162,11,0,0.08813920020709443,0.4087260828170771,159,0
271,21,1,0.147335020292367,0.42455103954194184,542,0
389,7,1,0.576497728047138,0.45634234504279203,62,0
340,4,0,0.9106750999506145,0.052668365158431985,440,0
135,7,1,0.864416011070759,0.046696602171914514,409,0
184,2,1,0.3571519470055129,0.09746724898531212,401,0
370,13,0,0.4756554124152029,0.12325615683219604,329,0
283,0,1,0.4427517308557536,0.35138083569645095,185,0
309,0,0,0.6964126841574344,0.9247326632752767,380,0
42,11,0,0.012782281037114429,0.2460193339989487,174,0
100,21,0,0.2283277858465519,0.7599206555945662,152,1
427,14,0,0.1164751840441034,0.3867154154545014,293,0
292,17,0,0.10063584233258926,0.7523587047163152,238,0
165,0,1,0.4985687348196227,0.536562033971758,11,0
133,22,0,0.7986642487458329,0.44499325309944693,196,0
123,21,0,0.8142972274552673,0.8612380396028716,483,1
457,12,0,0.4831738190301329,0.7152580605317987,152,0
219,19,0,0.510474825963022,0.20829213850958317,90,0
68,6,1,0.8920205580828497,0.9486008284770963,137,1
188,6,0,0.7313218420482687,0.5132025335984526,355,0
134,21,1,0.04880169339941831,0.3184704884041105,1,0
192,4,0,0.7141868271034899,0.9447640316381211,424,0
427,9,1,0.8040921623293344,0.5517632215844742,151,0
185,21,0,0.46067190953327564,0.34941717420592355,168,0
475,15,1,0.20311033940180556,0.3291505849186347,558,0
275,18,0,0.570340318356727,0.45685410000867943,134,0
217,13,0,0.9244626383319157,0.996474231986697,126,1
90,6,0,0.08658033070745863,0.2750471562244132,8,0
45,6,1,0.7247487563510899,0.5957132699729395,531,0
458,6,0,0.9318693381739221,0.32929593883826924,484,0
315,3,1,0.6388596045286125,0.892517562754821,299,0
264,14,1,0.22887627490025553,0.09930365769317917,367,0
45,4,0,0.12338043872157012,0.9364481714225434,166,1
51,4,0,0.9103552679379234,0.6754212583626502,440,0
234,14,0,0.2641797989346477,0.5241420924584971,328,0
13,13,0,0.6812423460441756,0.5445820883095541,147,0
336,6,0,0.722099128082554,0.7550921584616929,313,0
390,20,0,0.17083861623292473,0.41422677597849056,85,0
381,5,1,0.4873184943697988,0.5531011738686918,210,0
409,23,0,0.7372577523240214,0.6274018613815695,72,0
450,7,0,0.495734981244185,0.36515782786226136,100,0
124,8,1,0.7592046293830651,0.9244153213500255,301,0
467,7,0,0.7124041870837379,0.17699614367753602,135,0
157,8,0,0.24467259697768606,0.9148215494449631,464,0
170,13,1,0.011445320784154167,0.9571327077385587,510,0
110,17,0,0.4829680062735471,0.30839551706400137,32,0
51,11,0,0.8834093202841566,0.9597417551798445,503,1
200,12,0,0.8570781004557461,0.942516736776592,480,1
138,4,1,0.13327191602587796,0.3932542701908708,19,0
167,22,1,0.521583661587833,0.3005039167305006,200,0
482,18,1,0.28074023135709203,0.9843933398159624,143,0
499,7,0,0.3586187327426118,0.6669239699082765,491,0
130,17,1,0.7120388280002123,0.7785857761322744,10,0
48,10,1,0.6465320130224227,0.4342024834695636,472,0
403,18,0,0.14739787779445923,0.7581245842054397,117,0
25,13,0,0.8958181622448596,0.6795153068058136,470,0
276,8,1,0.6797189573518683,0.8030695172735012,574,0
342,21,1,0.514176048146715,0.8366869990908371,373,0
341,10,0,0.8262645197683101,0.011359193460212968,507,0
488,21,0,0.507884254821725,0.8216545512213579,362,0
204,8,0,0.06371790372997466,0.19885759811282389,279,0
271,20,0,0.7057473016108335,0.41435661716899275,550,0
312,16,1,0.22665637922244364,0.9769748865696124,67,0
42,17,0,0.9596529620447708,0.3111669180535199,354,0
456,4,1,0.13916798497951022,0.9625725765122871,508,0
29,20,1,0.018889831778144073,0.5699604893439325,535,0
322,23,1,0.5197032811214323,0.051435717954503524,333,0
455,20,0,0.08499055511404408,0.3095410299137714,457,0
190,0,1,0.4847282111563118,0.4413545930593026,136,0
213,16,0,0.22555711823512004,0.15022885510389283,49,0
109,3,1,0.061366382961557164,0.8387849323122318,15,0
282,0,0,0.9253071264162892,0.6795481867800319,463,0
292,11,1,0.29353180622597785,0.8000690056679867,375,0
149,22,0,0.6599707248339555,0.8344578103503172,13,1
117,18,1,0.6206006239969896,0.34198491037518286,332,0
105,1,1,0.10920123875451648,0.8526471506977045,96,0
258,23,1,0.07712783819283497,0.6088751346946134,320,0
266,20,1,0.2228677021801827,0.269472784565987,513,0
343,17,0,0.16837360332293982,0.9582788606561857,393,0
440,1,0,0.6493265063907195,0.25009160823351173,1,0
466,22,0,0.4464082380545772,0.2822795723804308,561,0
76,21,0,0.9619336250847947,0.9699305132509922,144,1
446,23,1,0.4855696819101113,0.365613816330402,365,0
191,10,1,0.39861984789661353,0.7607191610858307,596,0
419,3,0,0.3621956868662636,0.1363918950065658,28,0
414,6,1,0.6903400024944701,0.6772602569140481,542,0
12,0,1,0.22934187243616577,0.5830972277164247,76,0
461,12,0,0.17840118977887187,0.019334406268019855,506,0
382,21,0,0.9574809745638422,0.16974150081117478,250,0
280,20,1,0.43923865064639245,0.5221402931667081,426,0
286,7,0,0.8849959873209626,0.2667604014443561,167,0
175,0,1,0.9890446543685283,0.7348892729775367,515,1
161,6,0,0.06497014619549202,0.7156325228053533,354,0
56,5,0,0.6034854091554862,0.043056897056732435,114,0
376,5,1,0.15639315272854537,0.12609705177219976,50,0
18,14,0,0.4525227047376539,0.82107238250677,520,1
70,15,1,0.9758578686487728,0.5466719127055798,461,0
159,23,0,0.6233844015107679,0.5359849317749414,502,0
300,18,1,0.9366362720089776,0.6658105773736547,494,0
319,19,0,0.3172564211476967,0.6798105331158429,77,0
117,21,0,0.10293268664659816,0.3521513142285021,539,0
306,15,1,0.025265910805487568,0.7176283570964331,157,0
144,9,0,0.5940037143283264,0.4614057316154616,304,0
5,12,1,0.16730092019997933,0.6247802525029803,195,0
264,6,1,0.12085412087145042,0.8680719972678467,152,0
131,13,1,0.8922982997827676,0.3056447368122146,7,0
5,10,1,0.39931293741323504,0.4476646497343616,208,0
85,11,1,0.662086639328191,0.11400829271243473,275,0
72,23,0,0.3157425110264006,0.012188522959316606,456,0
271,2,1,0.7500386999019882,0.6810989832339551,321,0
469,10,0,0.005281716639823908,0.9156432620586233,442,0
110,21,0,0.5792835299471709,0.33422742817001017,119,0
15,9,0,0.09350720740871588,0.2551293345414164,438,0
167,1,1,0.2736953199614095,0.6014623105360624,529,0
335,17,0,0.7082367452129549,0.2634514245947621,532,0
422,18,0,0.5260464311496804,0.02433530172881504,542,0
376,14,0,0.938273956213359,0.8427606300183152,240,1
309,20,1,0.025594383746520566,0.6713186800455239,119,0
322,0,1,0.22311837830420922,0.989793889305546,493,0
456,14,0,0.7227632913036841,0.716189835208231,258,0
452,5,1,0.8075160790295879,0.08690360244262219,285,0
62,6,0,0.3480011459030061,0.8316951977883967,149,0
340,10,0,0.2643902922443203,0.8426532311080348,410,0
267,8,1,0.6074144498347955,0.4004643587490614,517,0
107,18,0,0.5262042241705988,0.8142810869680839,171,0
346,12,0,0.4209862485463032,0.47113842713461374,119,0
283,9,0,0.12000180692955731,0.1750561482464542,168,0
36,14,1,0.5677194427918694,0.33918939183680574,442,0
361,15,0,0.5194657172759709,0.7655186939648795,394,0
332,19,0,0.5907665978329265,0.1718700495342611,442,0
70,4,1,0.5824423327509359,0.3431911154885109,474,0
413,18,0,0.2957169100445036,0.4350565450388024,215,0
458,19,1,0.41141997648339357,0.9333651891014287,242,0
30,2,1,0.049982650025016784,0.9307411598938925,176,1
153,20,1,0.811396695934629,0.9395921788790023,224,1
23,18,0,0.6782862235601788,0.9548169013747847,310,0
288,3,0,0.4356732887107214,0.3605202738908555,530,0
488,10,0,0.2183352752967821,0.6196950827383908,194,0
17,1,0,0.11143440369964164,0.5114961202488917,291,0
245,18,1,0.20486690675512664,0.32001343606524335,156,0
89,4,1,0.8395884109216224,0.738283547458123,530,1
182,14,1,0.1154370632883196,0.5746849450630725,410,0
259,8,1,0.8176390671477226,0.6107448944726405,335,0
158,7,0,0.04288293409183941,0.41962283910073883,364,0
363,5,1,0.5684512435529756,0.2983671852837644,177,0
226,21,0,0.30037132844861136,0.2146145620072909,219,0
118,17,1,0.5655490150023967,0.7311933202150784,481,0
316,4,1,0.6989816698008979,0.9302117109161046,362,0
458,5,0,0.7812747366082768,0.889007516794162,123,0
437,4,1,0.3574786710390746,0.8977756988686911,105,0
189,12,0,0.0547586477681028,0.2749753404723204,227,0
236,13,0,0.8863211622881465,0.8829931885206098,59,1
446,15,0,0.8921974528216585,0.7223293931430637,195,1
272,23,1,0.5246386536976247,0.45033589965767273,329,0
234,12,0,0.7991502376687016,0.19725956894719732,171,0
304,7,1,0.0009006197295660101,0.4408069266467016,555,0
181,12,1,0.7130598151674952,0.6510832048143208,534,0
137,4,1,0.04721315665230619,0.052361605502348585,130,0
132,19,1,0.7440660994501449,0.7620418309221388,551,0
28,20,0,0.42472841796985483,0.4796737015468814,90,0
64,11,1,0.24044720678808884,0.8117930006606695,177,0
315,6,0,0.6380805393489446,0.9730031853127518,156,0
7,7,0,0.173980988730853,0.13353325217867051,568,0
281,4,0,0.23524715653816652,0.4326020111808321,142,0
167,3,1,0.6458175533624261,0.3889971813575269,246,0
318,23,1,0.3988522933311244,0.46813025336978586,125,0
183,22,1,0.6128893732154033,0.9167715630303781,279,0
17,13,1,0.4090849528361373,0.597900831468436,578,0
169,19,1,0.1218667611462445,0.9526006089334568,216,0
41,2,1,0.7460831915215986,0.43846319935623335,298,0
226,3,0,0.4364812801729203,0.7666023345692883,137,0
342,8,0,0.7839369432999574,0.21263070411220908,51,0
198,21,1,0.27182780928579175,0.18388341357048688,452,0
94,23,1,0.4559385383485802,0.7085444874672148,323,1
48,6,0,0.14258024170081862,0.14421097268193095,265,0
489,6,0,0.625366916379403,0.16320822811153068,203,0
16,11,0,0.46019495400753485,0.43849147231803576,519,0
339,15,0,0.6360276596039851,0.12373619865020813,494,0
442,0,1,0.4886399930549762,0.255518610937167,49,0
181,1,0,0.939549979859813,0.37862031715386235,545,0
339,6,0,0.07712032234240018,0.28000917528470737,264,0
331,1,0,0.8303295448773127,0.8857830041273689,19,1
77,21,0,0.9356763074096557,0.2983816909890762,521,0
241,0,1,0.17897786487805067,0.7524031824295495,236,0
122,14,1,0.03399687297652265,0.5906249865872152,509,0
341,13,0,0.04820910597514105,0.36365337413715926,364,0
120,8,0,0.38452524764165363,0.6940711229225665,516,0
161,5,1,0.5936899913376477,0.12690158891162573,525,0
311,10,1,0.439058393849836,0.3052850688532509,164,0
153,22,0,0.4335362642340551,0.8509501236078247,234,0
187,2,0,0.6503289019279052,0.6896866265363808,208,0
271,13,1,0.9860542689655879,0.6028871269051361,177,0
175,14,1,0.9573607536060904,0.26761081502249606,268,0
144,7,0,0.6824168044034554,0.812325598042008,133,0
234,4,0,0.8729709287825246,0.734862207012968,465,1
89,19,0,0.21478987032150498,0.1319488844907185,449,0
128,18,0,0.15473959083340383,0.4467079779024371,154,0
36,7,0,0.11561900170780992,0.5335374938296799,350,0
324,5,1,0.029002569092708486,0.14392325395356564,297,0
40,2,1,0.013055454330465621,0.4968483592696291,494,0
444,13,0,0.03285731442721118,0.4111392020939201,491,0
261,14,1,0.5571538670619284,0.09810995220904273,321,0
465,1,1,0.2212995097618332,0.5272697681353776,312,0
218,4,0,0.8211046838651379,0.1690879546932743,280,0
201,6,1,0.7465723177530715,0.9155404653718905,136,0
269,2,0,0.9023579626752826,0.6199234221642784,554,0
492,10,0,0.042488761891088855,0.4695243497149061,555,0
263,20,0,0.6204654423481443,0.11478665963613977,131,0
23,19,1,0.44736403690479987,0.26727994091756846,183,0
168,6,0,0.678447467285082,0.15264213949835626,222,0
26,16,1,0.7903876578226753,0.7220808013692911,48,0
53,0,0,0.3899152652937079,0.09223080061087552,490,0
10,9,0,0.9241017019217761,0.5991102309460152,561,0
91,8,0,0.35371963191463063,0.09556546469831173,178,0
341,20,1,0.218772694955631,0.7481853153478383,544,0
398,16,0,0.6529585901504854,0.5103771225620077,177,0
213,8,1,0.9844283968755057,0.43950906554596303,569,0
328,15,1,0.5266859342835136,0.5262872671557154,585,0
144,7,0,0.7392033264990763,0.6719267179784885,506,0
388,5,1,0.7195730956353976,0.3438011250178853,450,0
320,16,1,0.3438071410140031,0.05345893607178265,492,0
156,8,1,0.12584127588896465,0.12982519621828548,252,0
429,7,0,0.9717287896441447,0.942188127462657,35,1
113,18,1,0.2773674470299058,0.15541859551383175,329,0
107,7,1,0.7479003407912228,0.4761942770149141,389,0
129,18,0,0.8958777676389117,0.7629767890921777,74,1
405,15,1,0.4189755710906684,0.6396234044025607,444,0
8,8,1,0.9616975547096848,0.41366065757707193,571,0
102,6,1,0.4144338758159084,0.3382368770451173,329,0
28,3,0,0.3643372763777222,0.2702608953614295,163,0
266,8,1,0.5349539315507408,0.7866089923153264,250,0
95,7,1,0.8306157687774455,0.024074721279723654,289,0
20,3,1,0.8007805381245585,0.6509766165443247,272,0
167,8,0,0.315678406272372,0.7418151843507005,228,0
197,18,1,0.3978952328826889,0.43206604288379136,29,0
11,3,0,0.6608428894386422,0.6194462122345878,366,0
60,7,0,0.5075714832035525,0.42940528082312557,551,0
70,3,1,0.49875932520371136,0.43767220414908725,248,0
52,17,0,0.2312634626966864,0.5105622372792917,164,0
469,17,0,0.33582441232918414,0.5449011545573075,243,0
246,10,0,0.7615141449073427,0.09737649661654024,297,0
101,19,0,0.5764968406061852,0.647161641445841,491,0
456,19,0,0.14952875142133382,0.731722892164663,145,0
196,3,1,0.42497108191519417,0.919597345305886,555,0
177,22,0,0.132535707370939,0.6162285790043424,505,0
452,9,0,0.9613168440785524,0.30350355597920553,545,0
293,23,0,0.7785181666556411,0.15836995157464717,327,0
27,14,0,0.624197851182305,0.6568258164631287,450,0
459,14,0,0.7966587389613813,0.2580355009012948,406,0
321,1,0,0.1393640892427368,0.7569911293491912,402,0
421,6,0,0.18384023200045962,0.45107547194312914,72,0
247,7,1,0.5130606500732865,0.7798257386769981,47,0
341,23,1,0.6924557601587817,0.3749254985963776,262,0
35,14,0,0.11707665511168175,0.400654432496512,531,0
392,2,1,0.01113701723047078,0.9269271692090314,189,0
229,5,0,0.11318620795267187,0.8948086883226674,523,0
22,5,1,0.4425427152629319,0.8679215594718676,577,1
92,3,1,0.8711594044789929,0.6567749706531176,358,0
303,4,1,0.9710852736451652,0.3387377515653529,314,0
324,19,1,0.09463943991353108,0.06257261151348614,271,0
361,0,0,0.05784714650067846,0.09718432968373925,564,0
6,17,0,0.6988163890656953,0.705017530059034,446,1
485,13,0,0.8125035487020776,0.9864559264553654,524,1
241,18,1,0.19335670958125328,0.8037255682886825,491,0
16,11,1,0.575440574660772,0.7680090621274819,208,1
448,12,0,0.44832493371899285,0.5487680928446431,244,0
238,16,1,0.5469522810217955,0.9640683141049627,405,0
359,7,0,0.879385083234776,0.017977253377608582,290,0
377,7,1,0.7128780562846524,0.2724753093756608,287,0
430,1,0,0.4054229497118752,0.6466209508524695,560,0
58,15,1,0.5182218990984961,0.6914545498141007,107,0
249,16,1,0.5682055883462825,0.7113729719928644,440,0
43,5,1,0.4895283477600725,0.2787981757137842,479,0
182,19,0,0.15093899780254083,0.09979569381669107,157,0
283,6,1,0.7915274498678009,0.7010953901637338,203,0
32,8,0,0.36629331285615574,0.3962551171079781,425,0
129,19,1,0.5330413927209668,0.19923470283651845,423,0
383,13,0,0.8381225767233155,0.8817641752251019,138,1
335,23,0,0.4708248220365746,0.59167216199571,432,0
395,18,0,0.3609364102843685,0.6118792600356887,114,0
54,18,0,0.93243120638388,0.05969162837282882,446,0
213,1,0,0.22384277891364812,0.19671528393042803,521,0
356,16,0,0.13439499356254714,0.2870117269870992,13,0
58,19,0,0.8713180945674446,0.2753149492453778,307,0
79,15,0,0.5374226028083259,0.5679389114127407,477,0
258,8,1,0.26087020741362354,0.40325588900245346,234,0
146,23,1,0.31642750101958705,0.48168199935162703,551,0
439,16,0,0.17438149693712968,0.05977213753504507,193,0
64,7,1,0.03459080279382587,0.8886760845891843,225,0
120,21,1,0.030509814986229178,0.29659966040775354,451,0
14,23,0,0.46386254643577896,0.6737744320459236,207,0
268,0,1,0.770673949439659,0.2451401671140988,453,0
160,12,1,0.7206380916105906,0.29197156862545415,457,0
250,6,0,0.736639404642608,0.2953095673558044,172,0
260,21,0,0.9959681085253336,0.8870682606026588,280,1
273,20,0,0.5723754341482473,0.9231774376748374,414,0
391,15,1,0.7466392064982007,0.9324407164496438,134,0
250,15,0,0.06996743988644172,0.17879897068345774,136,0
324,11,1,0.5707657027784047,0.3399103344351433,293,0
329,17,0,0.11537313852963571,0.30373369024573693,13,0
306,17,1,0.02498246447213126,0.2469060246545839,154,0
362,9,1,0.9965016262565196,0.1983804455895687,467,0
422,7,0,0.5029277149776442,0.2641210506706564,331,0
223,7,0,0.46869218309865657,0.4538114104316169,351,0
412,13,1,0.2308072948598514,0.24115107890415255,372,0
361,0,0,0.17017324067179374,0.6151632850616952,348,0
4,15,1,0.9991886645834962,0.03492207363771427,3,0
